2026/07/03/rollout-2026-07-03T15-46-48-019f29bb-e750-7443-8692-304261051464.jsonl	f	664	314108
2026/07/03/rollout-2026-07-03T15-48-21-019f29bd-537f-7023-b1e8-9815719938f6.jsonl	f	664	305996
2026/07/03/rollout-2026-07-03T15-49-51-019f29be-b378-71c3-b43f-3230b3b42da6.jsonl	f	664	311578
2026/07/03/rollout-2026-07-03T15-50-49-019f29bf-948b-7d20-91ed-8aefe08b5e94.jsonl	f	664	289230
2026/07/03/rollout-2026-07-03T15-51-38-019f29c0-5511-7663-a657-f9b1becac50b.jsonl	f	664	304349
2026/07/03/rollout-2026-07-03T15-52-30-019f29c1-21c0-7972-a6e7-7b04c51532bd.jsonl	f	664	291113
2026/07/03/rollout-2026-07-03T15-53-23-019f29c1-ee7a-7291-a152-a9a12642dcb6.jsonl	f	664	289728
2026/07/03/rollout-2026-07-03T15-54-13-019f29c2-b337-7652-859d-24c2dc014022.jsonl	f	664	306498
2026/07/03/rollout-2026-07-03T15-55-10-019f29c3-9064-76a0-bf40-7d3b364be94e.jsonl	f	664	302040
2026/07/03/rollout-2026-07-03T15-56-00-019f29c4-54f0-7553-97fe-043457c13e61.jsonl	f	664	263173
2026/07/03/rollout-2026-07-03T15-57-06-019f29c5-56d7-7c80-bbf3-84f87f59f87f.jsonl	f	664	245826
2026/07/03/rollout-2026-07-03T15-57-53-019f29c6-0f3d-7c53-86b3-4cdde965dd13.jsonl	f	664	243168
2026/07/03/rollout-2026-07-03T15-58-39-019f29c6-c37b-7602-9cc7-f9966dc30690.jsonl	f	664	247055
2026/07/03/rollout-2026-07-03T15-59-56-019f29c7-ee07-7282-b6f2-cfe698a275e8.jsonl	f	664	132752
2026/07/03/rollout-2026-07-03T16-01-48-019f29c9-a2f4-7893-b939-33d57ac8c4ff.jsonl	f	664	247182
2026/07/03/rollout-2026-07-03T16-02-37-019f29ca-6364-7452-b80a-c5fe7f21d6b5.jsonl	f	664	253245
2026/07/03/rollout-2026-07-03T16-03-25-019f29cb-1fe6-7b63-af4c-ca98f9558c15.jsonl	f	664	242059
2026/07/03/rollout-2026-07-03T16-04-20-019f29cb-f4d0-7741-91c0-bc12ee325caa.jsonl	f	664	248490
2026/07/03/rollout-2026-07-03T16-05-10-019f29cc-b977-7230-9543-788069583f99.jsonl	f	664	249982
