relative_path	type	mode	size	classification
plugins/cache/openai-curated-remote/neon-postgres/.codex-remote-plugin-install.json	f	600	100	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/.app.json	f	644	129	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/.codex-plugin	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/.codex-plugin/plugin.json	f	644	1861	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/assets	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/assets/composer-icon.svg	f	644	296	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/assets/logo-dark.png	f	644	4396	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/assets/logo.png	f	644	4396	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/assets/neon-small.svg	f	644	296	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/assets/neon.jpg	f	644	3022	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/skills	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/skills/neon-postgres	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/skills/neon-postgres-egress-optimizer	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/skills/neon-postgres-egress-optimizer/SKILL.md	f	644	7994	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/skills/neon-postgres-egress-optimizer/agents	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/skills/neon-postgres-egress-optimizer/agents/openai.yaml	f	644	541	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/skills/neon-postgres-egress-optimizer/assets	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/skills/neon-postgres-egress-optimizer/assets/neon-small.svg	f	644	296	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/skills/neon-postgres-egress-optimizer/assets/neon.jpg	f	644	3022	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/skills/neon-postgres/SKILL.md	f	644	8384	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/skills/neon-postgres/agents	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/skills/neon-postgres/agents/openai.yaml	f	644	502	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/skills/neon-postgres/assets	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/skills/neon-postgres/assets/neon-small.svg	f	644	296	inventory_extracted_only
plugins/cache/openai-curated-remote/neon-postgres/1.0.0/skills/neon-postgres/assets/neon.jpg	f	644	3022	inventory_extracted_only
plugins/cache/openai-curated-remote/network-solutions	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/network-solutions/.codex-remote-plugin-install.json	f	600	100	inventory_extracted_only
plugins/cache/openai-curated-remote/network-solutions/1.0.0	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/network-solutions/1.0.0/.app.json	f	644	133	inventory_extracted_only
plugins/cache/openai-curated-remote/network-solutions/1.0.0/.codex-plugin	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/network-solutions/1.0.0/.codex-plugin/plugin.json	f	644	2522	inventory_extracted_only
plugins/cache/openai-curated-remote/network-solutions/1.0.0/assets	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/network-solutions/1.0.0/assets/app-icon.png	f	644	14772	inventory_extracted_only
plugins/cache/openai-curated-remote/network-solutions/1.0.0/assets/composer-icon.png	f	644	14772	inventory_extracted_only
plugins/cache/openai-curated-remote/network-solutions/1.0.0/assets/logo.png	f	644	17135	inventory_extracted_only
plugins/cache/openai-curated-remote/notion	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/.codex-remote-plugin-install.json	f	600	100	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/.app.json	f	644	122	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/.codex-plugin	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/.codex-plugin/plugin.json	f	644	1772	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/.mcp.json	f	644	162	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/README.md	f	644	1440	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/agents	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/agents/openai.yaml	f	644	361	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/assets	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/assets/composer-icon.svg	f	644	15822	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/assets/logo-dark.png	f	644	4651	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/assets/logo.png	f	644	3581	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/assets/notion-dark.png	f	644	4651	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/assets/notion-small.svg	f	644	15822	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/assets/notion.png	f	644	3581	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/plugin.lock.json	f	644	1674	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/LICENSE.txt	f	644	1057	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/SKILL.md	f	644	4498	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/agents	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/agents/openai.yaml	f	644	327	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/assets	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/assets/notion-small.svg	f	644	15777	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/assets/notion.png	f	644	8526	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/evaluations	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/evaluations/README.md	f	644	3490	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/evaluations/conversation-to-wiki.json	f	644	2027	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/evaluations/decision-record.json	f	644	2191	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/examples	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/examples/conversation-to-faq.md	f	644	16283	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/examples/decision-capture.md	f	644	3628	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/examples/how-to-guide.md	f	644	3201	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/reference	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/reference/database-best-practices.md	f	644	2419	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/reference/decision-log-database.md	f	644	2032	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/reference/documentation-database.md	f	644	2343	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/reference/faq-database.md	f	644	2036	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/reference/how-to-guide-database.md	f	644	1236	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/reference/learning-database.md	f	644	1321	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-knowledge-capture/reference/team-wiki-database.md	f	644	926	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/LICENSE.txt	f	644	1057	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/SKILL.md	f	644	4387	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/agents	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/agents/openai.yaml	f	644	327	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/assets	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/assets/notion-small.svg	f	644	15777	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/assets/notion.png	f	644	8526	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/evaluations	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/evaluations/README.md	f	644	4052	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/evaluations/decision-meeting-prep.json	f	644	3454	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/evaluations/status-meeting-prep.json	f	644	3304	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/examples	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/examples/customer-meeting.md	f	644	3320	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/examples/executive-review.md	f	644	2480	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/examples/project-decision.md	f	644	12783	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/examples/sprint-planning.md	f	644	2550	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/reference	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/reference/brainstorming-template.md	f	644	1479	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/reference/decision-meeting-template.md	f	644	1824	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/reference/one-on-one-template.md	f	644	931	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/reference/retrospective-template.md	f	644	939	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/reference/sprint-planning-template.md	f	644	1300	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/reference/status-update-template.md	f	644	1355	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-meeting-intelligence/reference/template-selection-guide.md	f	644	1954	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-research-documentation	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-research-documentation/LICENSE.txt	f	644	1057	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-research-documentation/SKILL.md	f	644	4253	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-research-documentation/agents	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-research-documentation/agents/openai.yaml	f	644	312	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-research-documentation/assets	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-research-documentation/assets/notion-small.svg	f	644	15777	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-research-documentation/assets/notion.png	f	644	8526	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-research-documentation/evaluations	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-research-documentation/evaluations/README.md	f	644	4264	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-research-documentation/evaluations/basic-research.json	f	644	1716	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-research-documentation/evaluations/research-to-database.json	f	644	1659	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-research-documentation/examples	d	775	4096	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-research-documentation/examples/competitor-analysis.md	f	644	8271	inventory_extracted_only
plugins/cache/openai-curated-remote/notion/0.1.6/skills/notion-research-documentation/examples/market-research.md	f	644	2181	inventory_extracted_only
